transaction_id,date,year,month,day,day_of_week,category,product_name,unit_price,quantity,total_amount,discount_percent,discount_amount,final_amount,region,customer_type,payment_method
TXN003961,2024-08-26,2024,8,26,Monday,Home & Garden,Lamp,66.56,1,66.56,0,0.0,66.56,North,New,Credit Card
TXN007952,2024-08-26,2024,8,26,Monday,Electronics,iPad Air,727.59,5,3637.95,20,727.59,2910.36,North,VIP,Debit Card
TXN002797,2024-08-26,2024,8,26,Monday,Clothing,T-Shirt,25.28,2,50.56,5,2.53,48.03,North,Returning,Cash
TXN003726,2024-08-26,2024,8,26,Monday,Clothing,Jeans,84.34,2,168.68,0,0.0,168.68,East,VIP,Bank Transfer
TXN005700,2024-08-26,2024,8,26,Monday,Electronics,Apple Watch,492.87,1,492.87,0,0.0,492.87,South,New,PayPal
TXN006278,2024-08-26,2024,8,26,Monday,Books,Cookbook,35.46,2,70.92,0,0.0,70.92,South,VIP,Cash
TXN006390,2024-08-26,2024,8,26,Monday,Home & Garden,Blender,72.22,1,72.22,0,0.0,72.22,North,Returning,Debit Card
TXN007746,2024-08-27,2024,8,27,Tuesday,Sports,Running Shoes,93.62,1,93.62,0,0.0,93.62,South,Returning,Credit Card
TXN002767,2024-08-27,2024,8,27,Tuesday,Sports,Tennis Racket,99.07,1,99.07,10,9.91,89.16,West,Returning,Cash
TXN005929,2024-08-27,2024,8,27,Tuesday,Books,Self-Help,24.36,1,24.36,0,0.0,24.36,South,New,Bank Transfer
TXN006980,2024-08-27,2024,8,27,Tuesday,Sports,Yoga Mat,42.97,1,42.97,0,0.0,42.97,North,Returning,Credit Card
TXN004432,2024-08-27,2024,8,27,Tuesday,Books,Tech Book,50.16,1,50.16,15,7.52,42.64,South,New,PayPal
TXN005286,2024-08-27,2024,8,27,Tuesday,Clothing,Jeans,54.56,1,54.56,0,0.0,54.56,West,Returning,Bank Transfer
TXN002810,2024-08-27,2024,8,27,Tuesday,Books,Self-Help,26.32,5,131.6,0,0.0,131.6,South,New,Bank Transfer
TXN006498,2024-08-27,2024,8,27,Tuesday,Home & Garden,Lamp,46.46,5,232.3,0,0.0,232.3,West,Returning,Debit Card
TXN007034,2024-08-28,2024,8,28,Wednesday,Electronics,AirPods Pro,241.29,2,482.58,0,0.0,482.58,East,New,Debit Card
TXN004160,2024-08-28,2024,8,28,Wednesday,Home & Garden,Vacuum Cleaner,161.2,1,161.2,20,32.24,128.96,South,New,Bank Transfer
TXN000791,2024-08-28,2024,8,28,Wednesday,Sports,Running Shoes,118.4,2,236.8,25,59.2,177.6,West,Returning,Debit Card
TXN001898,2024-08-28,2024,8,28,Wednesday,Home & Garden,Coffee Maker,73.58,1,73.58,0,0.0,73.58,East,Returning,PayPal
TXN000228,2024-08-28,2024,8,28,Wednesday,Books,Fiction Novel,18.1,1,18.1,0,0.0,18.1,North,Returning,PayPal
TXN009526,2024-08-28,2024,8,28,Wednesday,Books,Tech Book,44.13,3,132.39,0,0.0,132.39,South,VIP,PayPal
TXN008552,2024-08-28,2024,8,28,Wednesday,Sports,Dumbbell Set,60.76,3,182.28,0,0.0,182.28,East,VIP,Bank Transfer
TXN006795,2024-08-28,2024,8,28,Wednesday,Electronics,iPhone 15,1144.93,1,1144.93,0,0.0,1144.93,South,Returning,Debit Card
TXN006601,2024-08-28,2024,8,28,Wednesday,Clothing,Sneakers,147.0,4,588.0,0,0.0,588.0,North,Returning,Cash
TXN003069,2024-08-28,2024,8,28,Wednesday,Sports,Bicycle,690.79,4,2763.16,5,138.16,2625.0,North,Returning,PayPal
TXN002672,2024-08-28,2024,8,28,Wednesday,Clothing,Sneakers,129.96,1,129.96,0,0.0,129.96,East,Returning,Bank Transfer
TXN003335,2024-08-28,2024,8,28,Wednesday,Clothing,Jeans,54.41,1,54.41,15,8.16,46.25,East,Returning,PayPal
TXN005585,2024-08-28,2024,8,28,Wednesday,Clothing,Sneakers,115.07,1,115.07,0,0.0,115.07,South,Returning,Cash
TXN009257,2024-08-28,2024,8,28,Wednesday,Books,Children Book,14.32,1,14.32,0,0.0,14.32,North,Returning,PayPal
TXN007131,2024-08-28,2024,8,28,Wednesday,Sports,Running Shoes,136.57,2,273.14,0,0.0,273.14,North,VIP,Cash
TXN005020,2024-08-28,2024,8,28,Wednesday,Clothing,Jacket,150.67,2,301.34,0,0.0,301.34,North,Returning,Bank Transfer
TXN000529,2024-08-28,2024,8,28,Wednesday,Clothing,Jeans,59.23,5,296.15,0,0.0,296.15,North,Returning,PayPal
TXN006380,2024-08-28,2024,8,28,Wednesday,Clothing,Jeans,86.9,1,86.9,0,0.0,86.9,West,VIP,PayPal
TXN009088,2024-08-29,2024,8,29,Thursday,Electronics,AirPods Pro,209.21,1,209.21,0,0.0,209.21,East,Returning,Debit Card
TXN000943,2024-08-29,2024,8,29,Thursday,Books,Fiction Novel,13.12,2,26.24,0,0.0,26.24,North,Returning,Bank Transfer
TXN007387,2024-08-29,2024,8,29,Thursday,Sports,Bicycle,322.18,1,322.18,0,0.0,322.18,East,Returning,Bank Transfer
TXN004339,2024-08-29,2024,8,29,Thursday,Home & Garden,Vacuum Cleaner,266.8,4,1067.2,20,213.44,853.76,East,VIP,Bank Transfer
TXN009737,2024-08-29,2024,8,29,Thursday,Home & Garden,Lamp,69.21,1,69.21,20,13.84,55.37,North,Returning,Credit Card
TXN001594,2024-08-29,2024,8,29,Thursday,Sports,Running Shoes,94.48,1,94.48,25,23.62,70.86,North,New,Debit Card
TXN003704,2024-08-29,2024,8,29,Thursday,Clothing,Jeans,61.49,2,122.98,0,0.0,122.98,East,New,Debit Card
TXN009017,2024-08-29,2024,8,29,Thursday,Sports,Running Shoes,129.16,3,387.48,0,0.0,387.48,West,Returning,Debit Card
TXN003045,2024-08-29,2024,8,29,Thursday,Home & Garden,Vacuum Cleaner,285.68,2,571.36,0,0.0,571.36,South,Returning,Debit Card
TXN008084,2024-08-29,2024,8,29,Thursday,Electronics,iPhone 15,1026.68,2,2053.36,25,513.34,1540.02,East,VIP,Debit Card
TXN008436,2024-08-29,2024,8,29,Thursday,Clothing,Jacket,135.85,1,135.85,0,0.0,135.85,East,VIP,PayPal
TXN000093,2024-08-29,2024,8,29,Thursday,Books,Tech Book,59.52,3,178.56,0,0.0,178.56,East,Returning,Cash
TXN006495,2024-08-29,2024,8,29,Thursday,Books,Self-Help,20.32,2,40.64,0,0.0,40.64,West,New,Bank Transfer
TXN001148,2024-08-29,2024,8,29,Thursday,Home & Garden,Coffee Maker,96.29,2,192.58,0,0.0,192.58,North,VIP,PayPal
TXN001542,2024-08-29,2024,8,29,Thursday,Sports,Tennis Racket,113.52,2,227.04,0,0.0,227.04,West,Returning,Cash
TXN009514,2024-08-29,2024,8,29,Thursday,Books,Cookbook,21.67,1,21.67,0,0.0,21.67,South,New,PayPal
TXN001277,2024-08-29,2024,8,29,Thursday,Home & Garden,Vacuum Cleaner,153.51,3,460.53,0,0.0,460.53,North,Returning,Bank Transfer
TXN005080,2024-08-29,2024,8,29,Thursday,Sports,Tennis Racket,148.43,2,296.86,10,29.69,267.17,South,New,Cash
TXN006649,2024-08-29,2024,8,29,Thursday,Home & Garden,Air Purifier,161.1,1,161.1,0,0.0,161.1,South,New,Cash
TXN000313,2024-08-30,2024,8,30,Friday,Home & Garden,Vacuum Cleaner,208.94,1,208.94,0,0.0,208.94,West,New,PayPal
TXN008543,2024-08-30,2024,8,30,Friday,Clothing,Sneakers,108.89,3,326.67,25,81.67,245.0,South,Returning,Bank Transfer
TXN002827,2024-08-30,2024,8,30,Friday,Home & Garden,Air Purifier,127.38,2,254.76,0,0.0,254.76,West,New,Cash
TXN002397,2024-08-30,2024,8,30,Friday,Clothing,Dress,104.14,2,208.28,0,0.0,208.28,East,Returning,Debit Card
TXN002610,2024-08-30,2024,8,30,Friday,Clothing,T-Shirt,36.89,1,36.89,0,0.0,36.89,East,New,Credit Card
TXN007015,2024-08-30,2024,8,30,Friday,Books,Children Book,12.54,5,62.7,0,0.0,62.7,West,VIP,Cash
TXN005369,2024-08-30,2024,8,30,Friday,Electronics,iPhone 15,1164.82,3,3494.46,20,698.89,2795.57,South,Returning,Credit Card
TXN001901,2024-08-30,2024,8,30,Friday,Sports,Tennis Racket,67.54,1,67.54,0,0.0,67.54,South,Returning,Bank Transfer
TXN007524,2024-08-30,2024,8,30,Friday,Sports,Yoga Mat,31.85,1,31.85,0,0.0,31.85,North,VIP,Debit Card
TXN008268,2024-08-30,2024,8,30,Friday,Electronics,Apple Watch,438.9,4,1755.6,0,0.0,1755.6,West,VIP,PayPal
TXN007252,2024-08-30,2024,8,30,Friday,Home & Garden,Vacuum Cleaner,184.19,1,184.19,0,0.0,184.19,South,New,Debit Card
TXN007130,2024-08-30,2024,8,30,Friday,Electronics,Apple Watch,466.79,1,466.79,5,23.34,443.45,South,New,PayPal
TXN002014,2024-08-30,2024,8,30,Friday,Books,Self-Help,26.61,3,79.83,0,0.0,79.83,East,New,Cash
TXN005776,2024-08-30,2024,8,30,Friday,Home & Garden,Lamp,44.48,3,133.44,0,0.0,133.44,South,New,Bank Transfer
TXN001024,2024-08-30,2024,8,30,Friday,Clothing,Sneakers,138.55,2,277.1,0,0.0,277.1,East,Returning,Credit Card
TXN005588,2024-08-31,2024,8,31,Saturday,Books,Self-Help,24.87,4,99.48,0,0.0,99.48,North,Returning,PayPal
TXN005405,2024-08-31,2024,8,31,Saturday,Clothing,T-Shirt,38.87,1,38.87,10,3.89,34.98,South,Returning,Credit Card
TXN000888,2024-08-31,2024,8,31,Saturday,Books,Cookbook,27.88,3,83.64,0,0.0,83.64,North,Returning,Bank Transfer
TXN005607,2024-08-31,2024,8,31,Saturday,Clothing,Dress,97.16,2,194.32,0,0.0,194.32,West,New,PayPal
TXN006746,2024-08-31,2024,8,31,Saturday,Sports,Bicycle,798.77,1,798.77,10,79.88,718.89,North,VIP,Credit Card
TXN005496,2024-08-31,2024,8,31,Saturday,Sports,Dumbbell Set,68.9,2,137.8,0,0.0,137.8,West,Returning,Bank Transfer
TXN000230,2024-08-31,2024,8,31,Saturday,Electronics,AirPods Pro,240.58,1,240.58,5,12.03,228.55,West,New,Bank Transfer
TXN008888,2024-08-31,2024,8,31,Saturday,Clothing,Jacket,171.35,1,171.35,0,0.0,171.35,East,Returning,Credit Card
TXN001187,2024-08-31,2024,8,31,Saturday,Clothing,Jeans,70.14,1,70.14,0,0.0,70.14,South,Returning,Debit Card
TXN009979,2024-08-31,2024,8,31,Saturday,Home & Garden,Blender,53.01,1,53.01,0,0.0,53.01,South,VIP,PayPal
TXN008464,2024-08-31,2024,8,31,Saturday,Home & Garden,Air Purifier,200.29,3,600.87,0,0.0,600.87,North,Returning,PayPal
TXN007321,2024-08-31,2024,8,31,Saturday,Books,Self-Help,24.13,1,24.13,0,0.0,24.13,South,New,Credit Card
TXN003110,2024-08-31,2024,8,31,Saturday,Clothing,Jeans,72.02,1,72.02,0,0.0,72.02,South,VIP,Credit Card
TXN008630,2024-08-31,2024,8,31,Saturday,Sports,Tennis Racket,94.22,1,94.22,0,0.0,94.22,North,Returning,Cash
TXN008822,2024-08-31,2024,8,31,Saturday,Electronics,Apple Watch,496.33,1,496.33,0,0.0,496.33,South,New,Credit Card
TXN006425,2024-08-31,2024,8,31,Saturday,Electronics,iPad Air,686.58,1,686.58,0,0.0,686.58,North,Returning,Credit Card
TXN007076,2024-08-31,2024,8,31,Saturday,Clothing,Dress,112.78,4,451.12,0,0.0,451.12,South,New,PayPal
TXN000996,2024-08-31,2024,8,31,Saturday,Home & Garden,Vacuum Cleaner,155.11,4,620.44,0,0.0,620.44,North,Returning,Credit Card
TXN000845,2024-09-01,2024,9,1,Sunday,Electronics,AirPods Pro,238.65,1,238.65,25,59.66,178.99,North,Returning,Credit Card
TXN001281,2024-09-01,2024,9,1,Sunday,Sports,Tennis Racket,124.32,2,248.64,0,0.0,248.64,North,Returning,Bank Transfer
TXN009096,2024-09-01,2024,9,1,Sunday,Electronics,AirPods Pro,218.55,4,874.2,0,0.0,874.2,North,Returning,Credit Card
TXN005657,2024-09-01,2024,9,1,Sunday,Clothing,Sneakers,81.87,2,163.74,0,0.0,163.74,South,New,Cash
TXN009696,2024-09-01,2024,9,1,Sunday,Home & Garden,Air Purifier,137.63,1,137.63,0,0.0,137.63,West,New,Debit Card
TXN002485,2024-09-01,2024,9,1,Sunday,Clothing,Sneakers,83.57,1,83.57,0,0.0,83.57,East,VIP,Cash
TXN003667,2024-09-01,2024,9,1,Sunday,Home & Garden,Blender,58.01,1,58.01,0,0.0,58.01,East,Returning,Bank Transfer
TXN004904,2024-09-01,2024,9,1,Sunday,Books,Children Book,18.09,1,18.09,0,0.0,18.09,South,New,Cash
TXN000044,2024-09-01,2024,9,1,Sunday,Clothing,T-Shirt,44.22,2,88.44,10,8.84,79.6,South,New,Credit Card
TXN008632,2024-09-01,2024,9,1,Sunday,Electronics,MacBook Pro,2326.18,2,4652.36,0,0.0,4652.36,North,VIP,Debit Card
TXN009439,2024-09-01,2024,9,1,Sunday,Books,Children Book,16.65,2,33.3,0,0.0,33.3,South,Returning,Credit Card
TXN008094,2024-09-02,2024,9,2,Monday,Sports,Yoga Mat,43.96,1,43.96,0,0.0,43.96,North,Returning,Credit Card
TXN003665,2024-09-02,2024,9,2,Monday,Books,Tech Book,49.44,3,148.32,0,0.0,148.32,South,VIP,PayPal
TXN000609,2024-09-02,2024,9,2,Monday,Electronics,iPhone 15,1058.64,2,2117.28,0,0.0,2117.28,South,New,Bank Transfer
TXN000724,2024-09-02,2024,9,2,Monday,Sports,Running Shoes,91.74,1,91.74,0,0.0,91.74,East,New,Cash
TXN007870,2024-09-02,2024,9,2,Monday,Books,Self-Help,19.29,2,38.58,0,0.0,38.58,East,Returning,Bank Transfer
TXN009490,2024-09-02,2024,9,2,Monday,Books,Self-Help,19.72,5,98.6,0,0.0,98.6,West,New,PayPal
TXN008926,2024-09-02,2024,9,2,Monday,Sports,Running Shoes,147.28,2,294.56,5,14.73,279.83,South,VIP,Cash
TXN005071,2024-09-02,2024,9,2,Monday,Home & Garden,Blender,79.8,4,319.2,15,47.88,271.32,South,VIP,Debit Card
TXN007637,2024-09-02,2024,9,2,Monday,Electronics,AirPods Pro,225.76,3,677.28,0,0.0,677.28,North,Returning,Debit Card
TXN006660,2024-09-02,2024,9,2,Monday,Electronics,AirPods Pro,207.9,1,207.9,0,0.0,207.9,North,Returning,Cash
TXN005995,2024-09-02,2024,9,2,Monday,Clothing,T-Shirt,35.45,2,70.9,0,0.0,70.9,North,Returning,PayPal
TXN005189,2024-09-02,2024,9,2,Monday,Books,Self-Help,28.46,1,28.46,0,0.0,28.46,North,Returning,PayPal
TXN009941,2024-09-03,2024,9,3,Tuesday,Clothing,T-Shirt,26.11,3,78.33,20,15.67,62.66,East,New,Credit Card
TXN007872,2024-09-03,2024,9,3,Tuesday,Home & Garden,Coffee Maker,88.63,1,88.63,20,17.73,70.9,South,VIP,Credit Card
TXN003567,2024-09-03,2024,9,3,Tuesday,Electronics,iPad Air,663.33,2,1326.66,0,0.0,1326.66,South,New,Bank Transfer
TXN003861,2024-09-03,2024,9,3,Tuesday,Clothing,Sneakers,138.33,1,138.33,0,0.0,138.33,South,VIP,Bank Transfer
TXN000867,2024-09-03,2024,9,3,Tuesday,Books,Children Book,19.77,1,19.77,15,2.97,16.8,North,Returning,Cash
TXN000304,2024-09-03,2024,9,3,Tuesday,Clothing,Jeans,72.75,1,72.75,15,10.91,61.84,East,New,Cash
TXN009973,2024-09-03,2024,9,3,Tuesday,Home & Garden,Lamp,56.54,3,169.62,0,0.0,169.62,North,Returning,Bank Transfer
TXN005683,2024-09-03,2024,9,3,Tuesday,Electronics,AirPods Pro,217.59,2,435.18,0,0.0,435.18,West,Returning,Debit Card
TXN009918,2024-09-03,2024,9,3,Tuesday,Clothing,Jacket,162.98,1,162.98,0,0.0,162.98,West,Returning,PayPal
TXN007079,2024-09-03,2024,9,3,Tuesday,Sports,Yoga Mat,26.3,2,52.6,20,10.52,42.08,North,Returning,Debit Card
TXN008525,2024-09-03,2024,9,3,Tuesday,Clothing,Sneakers,130.68,1,130.68,5,6.53,124.15,South,New,PayPal
TXN004586,2024-09-03,2024,9,3,Tuesday,Electronics,iPad Air,683.25,2,1366.5,0,0.0,1366.5,South,VIP,PayPal
TXN009859,2024-09-03,2024,9,3,Tuesday,Books,Self-Help,25.26,1,25.26,0,0.0,25.26,East,VIP,PayPal
TXN005460,2024-09-03,2024,9,3,Tuesday,Electronics,Apple Watch,400.15,1,400.15,0,0.0,400.15,South,VIP,Debit Card
TXN000406,2024-09-03,2024,9,3,Tuesday,Books,Fiction Novel,12.34,1,12.34,0,0.0,12.34,North,Returning,Credit Card
TXN004398,2024-09-03,2024,9,3,Tuesday,Clothing,Sneakers,101.05,1,101.05,0,0.0,101.05,North,Returning,Cash
TXN005495,2024-09-03,2024,9,3,Tuesday,Sports,Bicycle,517.69,1,517.69,0,0.0,517.69,South,Returning,PayPal
TXN004802,2024-09-03,2024,9,3,Tuesday,Home & Garden,Blender,40.46,3,121.38,0,0.0,121.38,South,New,Bank Transfer
TXN009524,2024-09-04,2024,9,4,Wednesday,Books,Self-Help,21.73,1,21.73,5,1.09,20.64,South,Returning,Credit Card
TXN009331,2024-09-04,2024,9,4,Wednesday,Home & Garden,Coffee Maker,116.33,1,116.33,0,0.0,116.33,East,New,Debit Card
TXN004632,2024-09-04,2024,9,4,Wednesday,Sports,Dumbbell Set,91.83,4,367.32,20,73.46,293.86,East,Returning,Bank Transfer
TXN004511,2024-09-04,2024,9,4,Wednesday,Sports,Dumbbell Set,50.61,4,202.44,0,0.0,202.44,South,Returning,Cash
TXN004918,2024-09-04,2024,9,4,Wednesday,Clothing,T-Shirt,40.37,1,40.37,0,0.0,40.37,South,Returning,Bank Transfer
TXN008389,2024-09-04,2024,9,4,Wednesday,Home & Garden,Blender,46.38,2,92.76,0,0.0,92.76,West,Returning,Debit Card
TXN003173,2024-09-04,2024,9,4,Wednesday,Sports,Dumbbell Set,59.24,1,59.24,5,2.96,56.28,East,Returning,Debit Card
TXN009938,2024-09-04,2024,9,4,Wednesday,Clothing,Sneakers,97.37,1,97.37,0,0.0,97.37,West,Returning,PayPal
TXN006109,2024-09-04,2024,9,4,Wednesday,Electronics,iPad Air,770.27,1,770.27,0,0.0,770.27,South,Returning,PayPal
TXN005455,2024-09-04,2024,9,4,Wednesday,Sports,Yoga Mat,34.62,3,103.86,0,0.0,103.86,South,New,Credit Card
TXN001318,2024-09-04,2024,9,4,Wednesday,Clothing,T-Shirt,26.2,3,78.6,0,0.0,78.6,West,New,PayPal
TXN003342,2024-09-04,2024,9,4,Wednesday,Clothing,Jacket,142.71,1,142.71,0,0.0,142.71,East,New,Debit Card
TXN008811,2024-09-04,2024,9,4,Wednesday,Electronics,iPad Air,601.65,1,601.65,0,0.0,601.65,North,New,Cash
TXN003841,2024-09-05,2024,9,5,Thursday,Electronics,AirPods Pro,209.01,2,418.02,0,0.0,418.02,North,New,Debit Card
TXN007482,2024-09-05,2024,9,5,Thursday,Home & Garden,Air Purifier,161.97,2,323.94,0,0.0,323.94,West,New,PayPal
TXN007983,2024-09-05,2024,9,5,Thursday,Books,Self-Help,16.27,2,32.54,20,6.51,26.03,West,Returning,PayPal
TXN004285,2024-09-05,2024,9,5,Thursday,Home & Garden,Air Purifier,190.99,3,572.97,0,0.0,572.97,South,Returning,Cash
TXN005693,2024-09-05,2024,9,5,Thursday,Home & Garden,Blender,65.93,1,65.93,10,6.59,59.34,South,Returning,Cash
TXN002359,2024-09-05,2024,9,5,Thursday,Home & Garden,Air Purifier,202.61,2,405.22,0,0.0,405.22,North,Returning,Credit Card
TXN002061,2024-09-05,2024,9,5,Thursday,Books,Children Book,14.09,2,28.18,0,0.0,28.18,North,New,Cash
TXN002422,2024-09-05,2024,9,5,Thursday,Home & Garden,Lamp,66.73,1,66.73,0,0.0,66.73,West,New,Debit Card
TXN006320,2024-09-05,2024,9,5,Thursday,Electronics,iPhone 15,1099.42,3,3298.26,0,0.0,3298.26,South,VIP,Cash
TXN001323,2024-09-05,2024,9,5,Thursday,Home & Garden,Blender,50.92,1,50.92,0,0.0,50.92,North,Returning,PayPal
TXN002506,2024-09-05,2024,9,5,Thursday,Books,Tech Book,39.21,3,117.63,0,0.0,117.63,South,New,Bank Transfer
TXN002694,2024-09-05,2024,9,5,Thursday,Books,Fiction Novel,18.59,1,18.59,0,0.0,18.59,South,New,Credit Card
TXN003886,2024-09-05,2024,9,5,Thursday,Sports,Dumbbell Set,52.87,2,105.74,0,0.0,105.74,West,VIP,Credit Card
TXN005153,2024-09-05,2024,9,5,Thursday,Clothing,Dress,78.38,3,235.14,0,0.0,235.14,North,Returning,Credit Card
TXN003975,2024-09-05,2024,9,5,Thursday,Sports,Running Shoes,108.06,1,108.06,0,0.0,108.06,West,New,Bank Transfer
TXN006257,2024-09-05,2024,9,5,Thursday,Home & Garden,Lamp,44.73,2,89.46,0,0.0,89.46,West,Returning,PayPal
TXN002774,2024-09-06,2024,9,6,Friday,Clothing,T-Shirt,25.13,1,25.13,0,0.0,25.13,North,Returning,Cash
TXN009289,2024-09-06,2024,9,6,Friday,Books,Cookbook,36.8,1,36.8,0,0.0,36.8,North,Returning,PayPal
TXN001699,2024-09-06,2024,9,6,Friday,Electronics,MacBook Pro,2394.26,1,2394.26,0,0.0,2394.26,South,VIP,Bank Transfer
TXN006722,2024-09-06,2024,9,6,Friday,Home & Garden,Air Purifier,107.54,3,322.62,0,0.0,322.62,South,New,Credit Card
TXN006868,2024-09-06,2024,9,6,Friday,Electronics,Apple Watch,452.7,1,452.7,0,0.0,452.7,West,Returning,PayPal
TXN005897,2024-09-06,2024,9,6,Friday,Electronics,iPad Air,674.55,2,1349.1,0,0.0,1349.1,West,New,Bank Transfer
TXN005664,2024-09-06,2024,9,6,Friday,Books,Fiction Novel,21.24,4,84.96,0,0.0,84.96,North,Returning,PayPal
TXN004227,2024-09-06,2024,9,6,Friday,Books,Tech Book,37.48,2,74.96,0,0.0,74.96,North,Returning,Debit Card
TXN007217,2024-09-06,2024,9,6,Friday,Books,Cookbook,28.13,4,112.52,0,0.0,112.52,East,New,Credit Card
TXN000591,2024-09-06,2024,9,6,Friday,Home & Garden,Vacuum Cleaner,172.49,1,172.49,0,0.0,172.49,West,VIP,Credit Card
TXN001125,2024-09-06,2024,9,6,Friday,Electronics,AirPods Pro,223.69,1,223.69,0,0.0,223.69,East,VIP,Cash
TXN001360,2024-09-06,2024,9,6,Friday,Home & Garden,Vacuum Cleaner,250.18,1,250.18,0,0.0,250.18,West,New,Cash
TXN008721,2024-09-06,2024,9,6,Friday,Clothing,Jeans,63.16,2,126.32,0,0.0,126.32,South,Returning,PayPal
TXN002467,2024-09-06,2024,9,6,Friday,Sports,Tennis Racket,85.89,2,171.78,0,0.0,171.78,North,New,Cash
TXN001225,2024-09-06,2024,9,6,Friday,Books,Self-Help,28.28,2,56.56,0,0.0,56.56,North,Returning,Bank Transfer
TXN005307,2024-09-06,2024,9,6,Friday,Clothing,Dress,112.52,3,337.56,20,67.51,270.05,West,VIP,PayPal
TXN007438,2024-09-06,2024,9,6,Friday,Clothing,Jeans,56.6,2,113.2,15,16.98,96.22,North,Returning,Credit Card
TXN000642,2024-09-06,2024,9,6,Friday,Electronics,MacBook Pro,2421.16,1,2421.16,0,0.0,2421.16,West,New,Bank Transfer
TXN001672,2024-09-07,2024,9,7,Saturday,Books,Tech Book,51.01,2,102.02,0,0.0,102.02,North,New,Credit Card
TXN003189,2024-09-07,2024,9,7,Saturday,Sports,Bicycle,373.76,1,373.76,0,0.0,373.76,South,Returning,PayPal
TXN004852,2024-09-07,2024,9,7,Saturday,Books,Tech Book,49.57,3,148.71,10,14.87,133.84,South,Returning,PayPal
TXN009501,2024-09-07,2024,9,7,Saturday,Books,Cookbook,33.26,2,66.52,10,6.65,59.87,East,New,Debit Card
TXN009116,2024-09-07,2024,9,7,Saturday,Electronics,iPhone 15,1172.06,2,2344.12,0,0.0,2344.12,South,New,PayPal
TXN005927,2024-09-07,2024,9,7,Saturday,Sports,Tennis Racket,149.27,1,149.27,0,0.0,149.27,East,New,PayPal
TXN001327,2024-09-07,2024,9,7,Saturday,Electronics,iPad Air,733.45,1,733.45,0,0.0,733.45,South,VIP,Cash
TXN009040,2024-09-07,2024,9,7,Saturday,Clothing,Jacket,141.09,4,564.36,20,112.87,451.49,West,VIP,PayPal
TXN006753,2024-09-07,2024,9,7,Saturday,Home & Garden,Air Purifier,199.26,1,199.26,0,0.0,199.26,West,Returning,Debit Card
TXN004055,2024-09-07,2024,9,7,Saturday,Home & Garden,Lamp,67.8,2,135.6,0,0.0,135.6,North,Returning,Debit Card
TXN008427,2024-09-07,2024,9,7,Saturday,Sports,Running Shoes,135.17,1,135.17,0,0.0,135.17,South,Returning,Cash
TXN002241,2024-09-07,2024,9,7,Saturday,Electronics,Apple Watch,440.37,3,1321.11,10,132.11,1189.0,North,VIP,Debit Card
TXN006596,2024-09-07,2024,9,7,Saturday,Electronics,MacBook Pro,2446.12,2,4892.24,0,0.0,4892.24,South,New,Cash
TXN003321,2024-09-07,2024,9,7,Saturday,Books,Cookbook,36.5,2,73.0,0,0.0,73.0,East,Returning,Bank Transfer
TXN008753,2024-09-08,2024,9,8,Sunday,Sports,Running Shoes,122.07,5,610.35,0,0.0,610.35,North,Returning,PayPal
TXN005541,2024-09-08,2024,9,8,Sunday,Electronics,MacBook Pro,2106.19,2,4212.38,10,421.24,3791.14,West,Returning,Debit Card
TXN009893,2024-09-08,2024,9,8,Sunday,Clothing,Jeans,60.99,1,60.99,0,0.0,60.99,South,VIP,PayPal
TXN008816,2024-09-08,2024,9,8,Sunday,Sports,Bicycle,744.58,5,3722.9,0,0.0,3722.9,East,New,Bank Transfer
TXN006085,2024-09-08,2024,9,8,Sunday,Home & Garden,Blender,56.32,2,112.64,0,0.0,112.64,South,VIP,Debit Card
TXN009170,2024-09-08,2024,9,8,Sunday,Home & Garden,Air Purifier,184.59,1,184.59,0,0.0,184.59,South,VIP,Credit Card
TXN009021,2024-09-08,2024,9,8,Sunday,Books,Self-Help,28.79,1,28.79,0,0.0,28.79,East,Returning,Cash
TXN001169,2024-09-08,2024,9,8,Sunday,Electronics,iPad Air,755.45,3,2266.35,5,113.32,2153.03,East,VIP,PayPal
TXN008713,2024-09-08,2024,9,8,Sunday,Electronics,iPhone 15,1057.45,2,2114.9,0,0.0,2114.9,East,Returning,Cash
TXN007624,2024-09-08,2024,9,8,Sunday,Home & Garden,Blender,58.2,1,58.2,15,8.73,49.47,South,Returning,PayPal
TXN005205,2024-09-08,2024,9,8,Sunday,Clothing,Jacket,199.47,1,199.47,0,0.0,199.47,South,VIP,PayPal
TXN003392,2024-09-08,2024,9,8,Sunday,Sports,Tennis Racket,140.2,1,140.2,15,21.03,119.17,North,New,Debit Card
TXN001529,2024-09-08,2024,9,8,Sunday,Clothing,Jeans,61.69,2,123.38,0,0.0,123.38,West,Returning,Debit Card
TXN005403,2024-09-09,2024,9,9,Monday,Sports,Dumbbell Set,94.5,4,378.0,0,0.0,378.0,South,Returning,Debit Card
TXN001476,2024-09-09,2024,9,9,Monday,Electronics,iPhone 15,1041.21,1,1041.21,0,0.0,1041.21,North,New,Cash
TXN005423,2024-09-09,2024,9,9,Monday,Books,Self-Help,15.08,4,60.32,5,3.02,57.3,East,Returning,Credit Card
TXN007282,2024-09-09,2024,9,9,Monday,Electronics,iPad Air,759.65,1,759.65,0,0.0,759.65,West,VIP,PayPal
TXN006801,2024-09-09,2024,9,9,Monday,Electronics,MacBook Pro,2427.97,2,4855.94,0,0.0,4855.94,South,VIP,Cash
